customerID,churn_probability,risk_level
6408-OTUBZ,0.02,Low Risk
5204-HMGYF,0.03,Low Risk
1078-TDCRN,0.24,Low Risk
3727-OVPRY,0.02,Low Risk
3797-FKOGQ,0.19,Low Risk
7622-NXQZR,0.09,Low Risk
6196-HBOBZ,0.04,Low Risk
3970-XGJDU,0.01,Low Risk
7017-VFULY,0.06,Low Risk
5562-YJQGT,0.15,Low Risk
8807-OPMBM,0.03,Low Risk
5439-WIKXB,0.11,Low Risk
9874-QLCLH,0.54,Medium Risk
8294-UIMBA,0.1,Low Risk
8109-YUOHE,0.08,Low Risk
5840-NVDCG,0.01,Low Risk
8092-NLTGF,0.0,Low Risk
5928-QLDHB,0.54,Medium Risk
9840-EFJQB,0.33,Medium Risk
0696-UKTOX,0.08,Low Risk
4801-KFYKL,0.04,Low Risk
3472-OAOOR,0.15,Low Risk
6135-OZQVA,0.08,Low Risk
8062-YBDOE,0.99,High Risk
2252-JHJGE,0.1,Low Risk
4188-PCPIG,0.02,Low Risk
6000-APYLU,0.89,High Risk
7105-BENQF,0.05,Low Risk
7721-DVEKZ,0.03,Low Risk
3566-VVORZ,0.06,Low Risk
9507-HSMMZ,0.02,Low Risk
2480-SQIOB,0.14,Low Risk
0947-IDHRQ,0.79,High Risk
7813-TKCVO,0.0,Low Risk
0128-MKWSG,0.06,Low Risk
3672-YITQD,0.94,High Risk
4350-ZTLPI,0.04,Low Risk
9048-JVYVF,0.77,High Risk
0361-HJRDX,0.03,Low Risk
5727-MYATE,0.0,Low Risk
3823-KYNQY,0.04,Low Risk
8988-ECPJR,0.82,High Risk
7570-WELNY,0.01,Low Risk
3021-VLNRJ,0.02,Low Risk
3776-EKTKM,0.98,High Risk
2080-CAZNM,0.29,Low Risk
1028-FFNJK,0.22,Low Risk
6907-FLBER,0.3,Low Risk
3001-UNBTL,0.65,Medium Risk
5982-PSMKW,0.03,Low Risk
3507-GASNP,0.0,Low Risk
7096-ZNBZI,0.0,Low Risk
1902-XBTFB,0.42,Medium Risk
1676-MQAOA,0.0,Low Risk
0786-IVLAW,0.23,Low Risk
7566-DSRLQ,0.02,Low Risk
0643-OKLRP,0.44,Medium Risk
7245-JMTTQ,0.1,Low Risk
6050-IJRHS,0.06,Low Risk
6202-JVYEU,0.05,Low Risk
8591-TKMZH,0.04,Low Risk
0734-OXWBT,0.12,Low Risk
4282-ACRXS,0.14,Low Risk
0365-TRTPY,0.05,Low Risk
7349-ALMUX,0.0,Low Risk
9381-NDKME,0.82,High Risk
6502-KUGLL,0.04,Low Risk
1841-YSJGV,0.01,Low Risk
2794-XIMMO,0.13,Low Risk
8382-SHQEH,0.87,High Risk
3511-BFTJW,0.01,Low Risk
7668-XCFYV,0.14,Low Risk
2983-ZANRP,0.88,High Risk
7845-URHJN,0.7,Medium Risk
3034-ZBEQN,0.7,Medium Risk
5018-HEKFO,0.03,Low Risk
2923-ARZLG,0.07,Low Risk
3976-NLDEZ,0.265,Low Risk
2282-YGNOR,0.02,Low Risk
5336-UFNZP,0.17,Low Risk
6854-EXGSF,0.05,Low Risk
1241-EZFMJ,0.0,Low Risk
9233-PSYHO,0.06,Low Risk
5376-PCKNB,0.06,Low Risk
8044-BGWPI,0.06,Low Risk
4060-LDNLU,0.87,High Risk
3589-PPVKW,0.21,Low Risk
8327-LZKAS,0.75,High Risk
5887-IKKYO,0.03,Low Risk
1075-BGWOH,0.76,High Risk
1755-RMCXH,0.05,Low Risk
0302-JOIVN,0.94,High Risk
3858-XHYJO,0.06,Low Risk
4299-SIMNS,0.2,Low Risk
7025-IWFHT,0.03,Low Risk
6261-LHRTG,0.03,Low Risk
7841-FCRQD,0.05,Low Risk
2056-EVGZL,0.17,Low Risk
8777-MBMTS,0.0,Low Risk
7753-USQYQ,0.02,Low Risk
5366-IJEQJ,0.82,High Risk
7661-CPURM,0.05,Low Risk
6233-HXJMX,0.15,Low Risk
5902-WBLSE,0.0,Low Risk
1981-INRFU,0.88,High Risk
4971-PUYQO,0.76,High Risk
3239-TPHPZ,0.01,Low Risk
5115-GZDEL,0.0,Low Risk
3338-CVVEH,0.32,Medium Risk
8485-GJCDN,0.53,Medium Risk
2615-YVMYX,0.11,Low Risk
2851-STERV,0.08,Low Risk
4393-GEADV,0.08,Low Risk
8486-AYEQH,0.49,Medium Risk
1527-SXDPN,0.66,Medium Risk
6029-WTIPC,0.89,High Risk
8634-CILSZ,0.74,High Risk
5419-JKZNQ,0.1,Low Risk
2495-KZNFB,0.54,Medium Risk
1409-PHXTF,0.09,Low Risk
4560-WQAQW,0.0,Low Risk
9591-YVTEB,0.19,Low Risk
9309-BZGNT,0.03,Low Risk
4274-DRSQT,0.06,Low Risk
2027-DNKIV,0.13,Low Risk
8075-GXIUB,0.14,Low Risk
2885-HIJDH,0.0,Low Risk
5424-RLQLC,0.07,Low Risk
6682-QJDGB,0.77,High Risk
6507-DTJZV,0.19,Low Risk
8780-IXSTS,0.69,Medium Risk
7673-BQGKU,0.0,Low Risk
6723-WSNTY,0.03,Low Risk
9530-EHPOH,0.31,Medium Risk
2725-IWWBA,0.0,Low Risk
0345-HKJVM,0.85,High Risk
1061-PNTHC,0.09,Low Risk
0394-YONDK,0.01,Low Risk
6574-MCOEH,0.03,Low Risk
7399-QHBJS,0.03,Low Risk
3049-SOLAY,0.91,High Risk
0997-YTLNY,0.1,Low Risk
3317-HRTNN,0.76,High Risk
9479-HYNYL,0.0,Low Risk
3235-ETOOB,0.81,High Risk
9708-KFDBY,0.16,Low Risk
8058-INTPH,0.99,High Risk
3642-GKTCT,0.01,Low Risk
0774-RMNUW,0.01,Low Risk
1334-PDUKM,0.02,Low Risk
0756-MPZRL,0.01,Low Risk
2242-MFOTG,0.06,Low Risk
2927-CVULT,0.16,Low Risk
2144-BFDSO,0.12,Low Risk
8745-PVESG,0.03,Low Risk
7647-GYYKX,0.01,Low Risk
5647-FXOTP,0.1,Low Risk
5569-OUICF,0.84,High Risk
8821-XNHVZ,0.95,High Risk
2082-OJVTK,0.82,High Risk
9700-ISPUP,0.1,Low Risk
9839-ETQOE,0.04,Low Risk
6078-VESFR,0.47,Medium Risk
9027-TMATR,0.04,Low Risk
5940-NFXKV,0.46,Medium Risk
1941-HOSAM,0.34,Medium Risk
9110-HSGTV,0.0,Low Risk
0704-VCUMB,0.0,Low Risk
6171-ZTVYB,0.03,Low Risk
8053-WWDRO,0.73,High Risk
9564-KCLHR,0.78,High Risk
1935-IMVBB,0.25,Low Risk
2535-PBCGC,0.0,Low Risk
2082-CEFLT,0.98,High Risk
1470-PSXNM,0.15,Low Risk
1213-NGCUN,0.79,High Risk
2498-XLDZR,0.01,Low Risk
9866-OCCKE,0.01,Low Risk
5338-YHWYT,0.01,Low Risk
7718-UPSKJ,0.09,Low Risk
8731-WBBMB,0.02,Low Risk
1448-CYWKC,0.11,Low Risk
7901-IIDQV,0.04,Low Risk
2690-DVRVK,0.03,Low Risk
5688-KZTSN,0.59,Medium Risk
1270-XKUCC,0.0,Low Risk
0334-ZFJSR,0.05,Low Risk
2894-QOJRX,0.84,High Risk
5747-PMBSQ,0.9,High Risk
5583-EJXRD,0.01,Low Risk
4565-EVZMJ,0.05,Low Risk
3143-JQEGI,0.55,Medium Risk
6386-SZZKH,0.64,Medium Risk
3327-YBAKM,0.05,Low Risk
9441-QHEVC,0.03,Low Risk
6705-LNMDD,0.23,Low Risk
2580-ASVVY,0.03,Low Risk
3370-GQEAL,0.19,Low Risk
5032-USPKF,0.05,Low Risk
2982-IHMFT,0.93,High Risk
3521-SYVOR,0.7,Medium Risk
4254-QPEDE,0.0,Low Risk
6283-GITPX,0.0,Low Risk
9526-JAWYF,0.75,High Risk
0771-CHWSK,0.01,Low Risk
9788-HNGUT,0.02,Low Risk
9495-REDIY,0.02,Low Risk
5375-XLDOF,0.06,Low Risk
1172-VIYBP,0.0,Low Risk
5649-VUKMC,0.39,Medium Risk
6559-PDZLR,0.26,Low Risk
8992-OBVDG,0.05,Low Risk
4273-MBHYA,0.75,High Risk
4724-WXVWF,0.13,Low Risk
5701-GUXDC,0.03,Low Risk
1460-UZPRJ,0.01,Low Risk
6082-GLJIX,0.05,Low Risk
5143-EGQFK,0.83,High Risk
4919-IKATY,0.88,High Risk
2495-TTHBQ,0.04,Low Risk
0485-ZBSLN,0.0,Low Risk
3810-PJUHR,0.0,Low Risk
9050-QLROH,0.43,Medium Risk
0847-HGRML,0.03,Low Risk
8232-CTLKO,0.05,Low Risk
9227-YBAXE,0.02,Low Risk
6168-WFVVF,0.9,High Risk
9860-LISIZ,0.0,Low Risk
0112-QAWRZ,0.18,Low Risk
0877-SDMBN,0.79,High Risk
2786-GCDPI,0.21,Low Risk
4043-MKDTV,0.03,Low Risk
8065-YKXKD,0.92,High Risk
9637-EIHEQ,0.81,High Risk
9229-RQABD,0.02,Low Risk
8313-KTIHG,0.15,Low Risk
5320-BRKGK,0.01,Low Risk
6284-KMNUF,0.22,Low Risk
9689-PTNPG,0.82,High Risk
9465-RWMXL,0.36,Medium Risk
6229-UOLQL,0.02,Low Risk
2362-IBOOY,0.95,High Risk
3137-LUPIX,0.14,Low Risk
0843-WTBXE,0.73,High Risk
6143-JQKEA,0.23,Low Risk
8676-OOQEJ,0.08,Low Risk
5515-IDEJJ,0.89,High Risk
9701-CDXHR,0.08,Low Risk
7450-NWRTR,0.94,High Risk
8124-NZVGJ,0.49,Medium Risk
2162-FRZAA,0.01,Low Risk
5376-DEQCP,0.89,High Risk
5118-MUEYH,0.13,Low Risk
9095-HFAFX,0.85,High Risk
5627-TVBPP,0.0,Low Risk
2379-ENZGV,0.81,High Risk
3936-QQFLL,0.06,Low Risk
2589-AYCRP,0.0,Low Risk
4067-HLYQI,0.46,Medium Risk
5124-EOGYE,0.0,Low Risk
5057-RKGLH,0.0,Low Risk
0292-WEGCH,0.05,Low Risk
8910-ICHIU,0.18,Low Risk
4097-YODCF,0.13,Low Risk
9715-WZCLW,0.07,Low Risk
9786-YWNHU,0.0,Low Risk
6407-GSJNL,0.01,Low Risk
6005-OBZPH,0.88,High Risk
4049-ZPALD,0.05,Low Risk
7932-WPTDS,0.92,High Risk
3733-UOCWF,0.02,Low Risk
6833-JMZYP,0.16,Low Risk
2722-VOJQL,0.18,Low Risk
1310-QRITU,0.11,Low Risk
8961-QDZZJ,0.13,Low Risk
9715-SBVSU,0.01,Low Risk
8490-BXHEO,0.1,Low Risk
7173-TETGO,0.07,Low Risk
7929-SKFGK,0.13,Low Risk
2300-RQGOI,0.01,Low Risk
3563-SVYLG,0.0,Low Risk
5228-EXCET,0.73,High Risk
6435-VWCCY,0.0,Low Risk
4998-IKFSE,0.16,Low Risk
8630-QSGXK,0.01,Low Risk
2455-USLMV,0.12,Low Risk
7394-FKDNK,0.86,High Risk
9488-FVZCC,0.0,Low Risk
6331-LWDTQ,0.8,High Risk
5995-WWKKG,0.06,Low Risk
1597-FZREH,0.78,High Risk
7879-CGSFV,0.06,Low Risk
9921-EZKBY,0.07,Low Risk
7432-FFVAR,0.07,Low Risk
7246-ZGQDF,0.18,Low Risk
7000-WCEVQ,0.18,Low Risk
0727-IWKVK,0.94,High Risk
5959-BELXA,0.77,High Risk
4456-RHSNB,0.02,Low Risk
3512-IZIKN,0.62,Medium Risk
2481-SBOYW,0.0,Low Risk
7109-MFBYV,0.02,Low Risk
1833-TCXKK,0.29,Low Risk
1832-PEUTS,0.04,Low Risk
6141-OOXUQ,0.72,High Risk
8660-BUETV,0.14,Low Risk
0580-PIQHM,0.06,Low Risk
5696-CEIQJ,0.05,Low Risk
7503-ZGUZJ,0.91,High Risk
1696-HXOWK,0.03,Low Risk
3026-ATZYV,0.07,Low Risk
4012-YCFAI,0.0,Low Risk
2506-TNFCO,1.0,High Risk
9970-QBCDA,0.13,Low Risk
8718-PTMEZ,0.71,High Risk
9496-IVVRP,0.04,Low Risk
2207-OBZNX,0.07,Low Risk
2657-VPXTA,0.17,Low Risk
6551-VLJMV,0.01,Low Risk
1221-GHZEP,0.01,Low Risk
9289-LBQVU,0.09,Low Risk
6142-VSJQO,0.85,High Risk
3458-IDMFK,0.0,Low Risk
6933-FHBZC,0.01,Low Risk
0221-NAUXK,0.02,Low Risk
9770-KXGQU,0.04,Low Risk
6437-UKHMV,0.88,High Risk
6538-POCHL,0.32,Medium Risk
6726-NNFWD,0.01,Low Risk
3002-WQZWT,0.2,Low Risk
4277-UDIEF,0.08,Low Risk
1208-NBVFH,0.29,Low Risk
4912-PIGUY,0.32,Medium Risk
1114-CENIM,0.73,High Risk
6060-DRTNL,0.55,Medium Risk
2725-TTRIQ,0.0,Low Risk
3374-TTZTK,0.28,Low Risk
8990-ZXLSU,0.16,Low Risk
2275-RBYQS,0.89,High Risk
8473-VUVJN,0.82,High Risk
6289-CPNLD,0.74,High Risk
5536-SLHPM,0.79,High Risk
4419-UJMUS,0.05,Low Risk
7794-JASDG,0.06,Low Risk
7609-YBPXG,0.0,Low Risk
5519-TEEUH,0.0,Low Risk
7856-GANIL,0.07,Low Risk
0804-XBFBV,0.38,Medium Risk
2676-OXPPQ,0.04,Low Risk
3703-TTEPD,0.01,Low Risk
2799-TSLAG,0.0,Low Risk
0196-VULGZ,0.93,High Risk
8837-VVWLQ,0.82,High Risk
2696-NARTR,0.35,Medium Risk
2208-NKVVH,0.0,Low Risk
7614-QVWQL,0.68,Medium Risk
1976-CFOCS,0.88,High Risk
4631-OACRM,0.87,High Risk
7139-JZFVG,0.01,Low Risk
4987-GQWPO,0.01,Low Risk
3755-JBMNH,0.87,High Risk
1757-TCATG,0.0,Low Risk
6345-ULYRW,0.75,High Risk
4776-XSKYQ,0.09,Low Risk
8048-DSDFQ,0.3019880952380951,Medium Risk
5753-QQWPW,0.0,Low Risk
6010-DDPPW,0.0,Low Risk
1809-DMJHQ,0.75,High Risk
6693-FRIRW,0.16,Low Risk
6586-MYGKD,0.05,Low Risk
3173-NVMPX,0.05,Low Risk
0248-PGHBZ,0.03,Low Risk
0623-GDISB,0.09,Low Risk
2892-GESUL,0.0,Low Risk
6923-EFPNL,0.46,Medium Risk
7472-EQOAV,0.12,Low Risk
9574-RKJIF,0.79,High Risk
2043-WVTQJ,0.16,Low Risk
8034-RYTVV,0.03,Low Risk
3863-QSTYI,0.03,Low Risk
2619-WFQWU,0.93,High Risk
5044-LRQAQ,0.3,Low Risk
1716-LSAMB,0.05,Low Risk
1333-PBMXB,0.01,Low Risk
6546-OPBBH,0.0,Low Risk
5985-BEHZK,0.04,Low Risk
9127-QRZMH,0.01,Low Risk
5919-VCZYM,0.01,Low Risk
9644-KVCNC,0.06,Low Risk
2137-DQMEV,0.08,Low Risk
8174-LNWMW,0.03,Low Risk
9279-CJEOJ,0.53,Medium Risk
7964-VEXDG,0.17,Low Risk
2404-JIBFC,0.0,Low Risk
0778-NELLA,0.76,High Risk
8029-XYPWT,0.0,Low Risk
4614-NUVZD,0.94,High Risk
4632-PAOYU,0.0,Low Risk
3803-KMQFW,0.8116666666666665,High Risk
6804-GDMOI,0.75,High Risk
2990-OGYTD,0.0,Low Risk
6646-JPPHA,0.1,Low Risk
9572-MTILT,0.73,High Risk
7658-UYUQS,0.06,Low Risk
7880-XSOJX,0.13,Low Risk
9611-CTWIH,0.56,Medium Risk
4589-IUAJB,0.0,Low Risk
0329-GTIAJ,0.74,High Risk
8746-BFOAJ,0.01,Low Risk
8457-XIGKN,0.01,Low Risk
6072-NUQCB,0.0,Low Risk
6629-CZTTH,0.71,High Risk
8838-GPHZP,0.0,Low Risk
8750-QWZAJ,0.0,Low Risk
5364-EVNIB,0.47,Medium Risk
6918-UMQCG,0.25,Low Risk
0675-NCDYU,0.0,Low Risk
6339-DKLMK,0.58,Medium Risk
1346-PJWTK,0.04,Low Risk
5088-QZLRL,0.17,Low Risk
8023-QHAIO,0.05,Low Risk
4397-FRLTA,0.04,Low Risk
3057-VJJQE,0.01,Low Risk
5087-SUURX,0.83,High Risk
2302-OUZXB,0.0,Low Risk
8133-ANHHJ,0.07,Low Risk
2270-CHBFN,0.06,Low Risk
0013-EXCHZ,0.8,High Risk
5982-FPVQN,0.23,Low Risk
9107-UKCKY,0.07,Low Risk
4654-ULTTN,0.06,Low Risk
5550-VFRLC,0.9916666666666666,High Risk
5546-BYZSM,0.04,Low Risk
1492-KGETH,0.1,Low Risk
4929-BSTRX,0.92,High Risk
4163-HFTUK,0.05,Low Risk
8215-NGSPE,0.0,Low Risk
2225-ZRGSG,0.59,Medium Risk
8859-YSTWS,0.01,Low Risk
5271-YNWVR,0.6,Medium Risk
7601-DHFWZ,0.01,Low Risk
2657-ALMWY,0.66,Medium Risk
6330-JKLPC,0.89,High Risk
4667-OHGKG,0.71,High Risk
1998-VHJHK,0.0,Low Risk
1707-HABPF,0.08,Low Risk
1660-HSOOQ,0.83,High Risk
7253-UVNDW,0.58,Medium Risk
0487-VVUVK,0.05,Low Risk
7228-OMTPN,0.53,Medium Risk
5063-IUOKK,0.0,Low Risk
4508-OEBEY,0.07,Low Risk
0027-KWYKW,0.22,Low Risk
2308-STERM,0.18166666666666664,Low Risk
5982-XMDEX,0.0,Low Risk
6284-AHOOQ,0.29,Low Risk
6051-PTVNS,0.0,Low Risk
2344-JMOGN,0.78,High Risk
3799-ISUZQ,0.8,High Risk
2877-VDUER,0.03,Low Risk
9152-AMKAK,0.04,Low Risk
1794-HBQTJ,0.19,Low Risk
9432-VOFYX,0.18,Low Risk
8049-WJCLQ,0.14,Low Risk
6586-PSJOX,0.04,Low Risk
2460-FPSYH,0.72,High Risk
9705-ZJBCG,0.06,Low Risk
4818-DRBQT,0.81,High Risk
1320-HTRDR,0.93,High Risk
6847-KJLTS,0.16,Low Risk
9670-BPNXF,0.2,Low Risk
3913-FCUUW,0.0,Low Risk
3301-VKTGC,0.02,Low Risk
1493-AMTIE,0.76,High Risk
9555-SAHUZ,0.05,Low Risk
0816-TSPHQ,0.01,Low Risk
9932-WBWIK,0.02,Low Risk
4619-EVPHY,0.15,Low Risk
5286-YHCVC,0.0,Low Risk
6424-ELEYH,0.94,High Risk
4391-RESHN,0.86,High Risk
9115-YQHGA,0.01,Low Risk
4462-CYWMH,0.09,Low Risk
8963-MQVYN,0.0,Low Risk
2458-EOMRE,0.1,Low Risk
9334-GWGOW,0.15,Low Risk
6821-BUXUX,0.86,High Risk
5028-HTLJB,0.7,Medium Risk
9801-GDWGV,0.76,High Risk
6542-LWGXJ,0.52,Medium Risk
5567-GZKQY,0.0,Low Risk
1222-LRYKO,0.09,Low Risk
2320-JRSDE,0.79,High Risk
2087-QAREY,0.03,Low Risk
0601-WZHJF,0.31,Medium Risk
4423-JWZJN,0.01,Low Risk
5143-WMWOG,0.81,High Risk
6490-FGZAT,0.02,Low Risk
5393-RXQSZ,0.98,High Risk
7452-FOLON,0.0,Low Risk
2320-TZRRH,0.01,Low Risk
0231-LXVAP,0.88,High Risk
9444-JTXHZ,0.9,High Risk
4942-VZZOM,0.01,Low Risk
5510-BOIUJ,0.61,Medium Risk
7502-BNYGS,0.21,Low Risk
4291-HYEBC,0.32,Medium Risk
6147-CBCRA,0.0,Low Risk
6047-SUHPR,0.07,Low Risk
4471-KXAUH,0.82,High Risk
9752-ZNQUT,0.07,Low Risk
7638-QVMVY,0.84,High Risk
1576-PFZIW,0.03,Low Risk
5666-MBJPT,0.0,Low Risk
7312-XSBAT,0.09,Low Risk
3096-GKWEB,0.5,Medium Risk
2371-JQHZZ,0.24,Low Risk
0674-GCDXG,0.02,Low Risk
1121-QSIVB,0.04,Low Risk
4396-KLSEH,0.08,Low Risk
3244-DCJWY,0.8457142857142856,High Risk
2824-MYYBN,0.2,Low Risk
0875-CABNR,0.75,High Risk
6345-HOVES,0.08,Low Risk
8318-LCNBW,0.01,Low Risk
6469-QJKZW,0.07,Low Risk
0147-ESWWR,0.32,Medium Risk
1217-VASWC,0.09,Low Risk
7812-FZHPE,0.61,Medium Risk
6370-ZVHDV,0.0,Low Risk
5915-DGNVC,0.06,Low Risk
6260-XLACS,0.01,Low Risk
3566-CAAYU,0.01,Low Risk
4983-CCWMC,0.12,Low Risk
9103-CXVOK,0.51,Medium Risk
2896-TBNBE,0.07,Low Risk
4797-AXPXK,0.4,Medium Risk
5229-PRWKT,0.93,High Risk
6982-UQZLY,0.7205000000000001,High Risk
2522-WLNSF,0.05,Low Risk
3841-CONLJ,0.84,High Risk
5057-LCOUI,0.69,Medium Risk
0193-ESZXP,0.7,Medium Risk
4475-NVTLU,0.01,Low Risk
4369-HTUIF,0.89,High Risk
9386-LDCZR,0.04,Low Risk
9585-KKMFD,0.01,Low Risk
5399-ZIMKF,0.28,Low Risk
0336-KXKFK,0.0,Low Risk
5619-XZZKR,0.03,Low Risk
3948-FVVRP,0.06,Low Risk
5327-XOKKY,0.07,Low Risk
0983-TATYJ,0.01,Low Risk
1813-JYWTO,0.02,Low Risk
0156-FVPTA,0.73,High Risk
1984-FCOWB,0.81,High Risk
0654-HMSHN,0.47,Medium Risk
6719-OXYBR,0.14,Low Risk
3312-ZWLGF,0.17,Low Risk
6476-YHMGA,0.19,Low Risk
5287-QWLKY,0.13,Low Risk
0795-XCCTE,0.0,Low Risk
0168-XZKBB,0.17,Low Risk
3785-NRHYR,0.72,High Risk
5196-SGOAK,0.98,High Risk
4537-DKTAL,0.31,Medium Risk
7072-MBHEV,0.22,Low Risk
5602-BVFMK,0.01,Low Risk
6297-NOOPG,0.02,Low Risk
1891-UAWWU,0.36,Medium Risk
8204-TIFGJ,0.0,Low Risk
8050-DVOJX,0.01,Low Risk
6108-OQZDQ,0.94,High Risk
0363-QJVFX,0.74,High Risk
8903-XEBGX,0.19,Low Risk
8169-SAEJD,0.04,Low Risk
9840-DVNDC,0.81,High Risk
1089-XZWHH,0.0,Low Risk
2325-WINES,0.1,Low Risk
6064-ZATLR,0.0,Low Risk
3096-JRDSO,0.78,High Risk
7824-PANSQ,0.05,Low Risk
8042-JVNFH,0.56,Medium Risk
9648-BCHKM,0.01,Low Risk
2888-ADFAO,0.0,Low Risk
8707-HOEDG,0.09,Low Risk
3374-LXDEV,0.77,High Risk
4072-IPYLT,0.01,Low Risk
7167-PCEYD,0.0,Low Risk
4936-YPJNK,0.01,Low Risk
1580-BMCMR,0.13,Low Risk
4817-KEQSP,0.0,Low Risk
6408-WHTEF,0.0,Low Risk
9251-AWQGT,0.0,Low Risk
8749-CLJXC,0.08,Low Risk
7989-VCQOH,0.02,Low Risk
5049-GLYVG,0.265,Low Risk
4199-QHJNM,0.05,Low Risk
8882-TLVRW,0.02,Low Risk
5883-GTGVD,0.8,High Risk
5135-GRQJV,0.0,Low Risk
2384-OVPSA,0.01,Low Risk
1371-WEPDS,0.09,Low Risk
3580-GICBM,0.01,Low Risk
4817-QRJSX,0.85,High Risk
9730-DRTMJ,0.03,Low Risk
4686-UXDML,0.48,Medium Risk
3349-ANQNH,0.62,Medium Risk
2398-YPMUR,0.8,High Risk
0932-YIXYU,0.0,Low Risk
7480-SPLEF,0.01,Low Risk
7636-XUHWW,0.2,Low Risk
1431-CYWMH,0.03,Low Risk
5937-EORGB,0.16,Low Risk
6349-JDHQP,0.03,Low Risk
5539-HIVAK,0.01,Low Risk
5847-MXBEO,0.0,Low Risk
9985-MWVIX,0.93,High Risk
4583-PARNH,0.18,Low Risk
1116-FRYVH,0.0,Low Risk
1421-HCERK,0.13,Low Risk
9633-XQABV,0.67,Medium Risk
0716-BQNDX,0.06,Low Risk
1265-XTECC,0.63,Medium Risk
1183-CANVH,0.03,Low Risk
1972-XMUWV,0.02,Low Risk
8679-LZBMD,0.07,Low Risk
3407-JMJQQ,0.07,Low Risk
6252-DFGTK,0.05,Low Risk
1539-LNKHM,0.01,Low Risk
8645-KOMJQ,0.0,Low Risk
0289-IVARM,0.05,Low Risk
9761-XUJWD,0.04,Low Risk
4057-FKCZK,0.04,Low Risk
4291-TPNFG,0.0,Low Risk
6087-YPWHO,0.02,Low Risk
3090-QFUVD,0.055,Low Risk
2237-ZFSMY,0.81,High Risk
1722-LDZJS,0.01,Low Risk
1818-ESQMW,0.2,Low Risk
4871-JTKJF,1.0,High Risk
1415-YFWLT,0.95,High Risk
7401-RUBNK,0.19,Low Risk
0506-YLVKJ,0.0,Low Risk
8661-BOYNW,0.0,Low Risk
6711-VTNRE,0.7,Medium Risk
4815-GBTCD,0.24,Low Risk
2805-AUFQN,0.01,Low Risk
0980-PVMRC,0.19,Low Risk
7233-DRTRF,0.14,Low Risk
3500-RMZLT,0.42,Medium Risk
3873-NFTGI,0.27,Low Risk
1162-ECVII,0.0,Low Risk
7048-GXDAY,0.2,Low Risk
8571-ZCMCX,0.01,Low Risk
1169-WCVAK,0.1,Low Risk
4548-SDBKE,0.8,High Risk
8066-POXGX,0.85,High Risk
7129-CAKJW,0.08,Low Risk
8695-ARGXZ,0.25,Low Risk
3570-YUEKJ,0.07,Low Risk
4143-OOBWZ,0.98,High Risk
1555-HAPSU,0.0,Low Risk
1697-NVVGY,0.06,Low Risk
7854-EKTJL,0.67,Medium Risk
8464-EETCQ,0.06,Low Risk
2419-FSORS,0.01,Low Risk
8132-YPVBX,0.16,Low Risk
9102-IAYHT,0.49,Medium Risk
6754-LZUKA,0.0,Low Risk
3422-LYEPQ,0.93,High Risk
8099-MZPUJ,0.06,Low Risk
0787-LHDYT,0.05,Low Risk
2642-DTVCO,0.87,High Risk
0374-IOEGQ,0.2,Low Risk
4361-JEIVL,0.48,Medium Risk
3197-NNYNB,0.03,Low Risk
3396-DKDEL,0.11,Low Risk
1752-OZXFY,0.05,Low Risk
9066-QRSDU,0.11,Low Risk
9112-WSNPU,0.16,Low Risk
9867-NNXLC,0.01,Low Risk
5321-NTRKC,0.01,Low Risk
1363-TXLSL,0.83,High Risk
9507-EXLTT,0.93,High Risk
3161-GETRM,0.11,Low Risk
0402-OAMEN,0.0,Low Risk
6933-VLYFX,0.04,Low Risk
6754-WKSHP,0.04,Low Risk
9846-GKXAS,0.84,High Risk
6017-PPLPX,0.62,Medium Risk
4976-LNFVV,0.15,Low Risk
5055-MGMGF,0.06,Low Risk
4641-FROLU,0.0,Low Risk
2862-JVEOY,0.04,Low Risk
2969-QWUBZ,0.19,Low Risk
9822-BIIGN,0.02,Low Risk
2077-MPJQO,0.13,Low Risk
1534-OULXE,0.01,Low Risk
7136-RVDTZ,0.62,Medium Risk
2971-SGAFL,0.13,Low Risk
1480-IVEVR,0.1,Low Risk
2905-KFQUV,0.66,Medium Risk
4581-SSPWD,0.94,High Risk
3370-HXOPH,0.42,Medium Risk
9391-YZEJW,0.06,Low Risk
9958-MEKUC,0.0,Low Risk
0281-CNTZX,0.0,Low Risk
6927-WTFIV,0.65,Medium Risk
4118-CEVPF,0.13,Low Risk
3398-ZOUAA,0.82,High Risk
9114-VEPUF,0.11,Low Risk
7876-BEUTG,0.06,Low Risk
2338-BQEZT,0.09,Low Risk
9873-MNDKV,0.09,Low Risk
0378-NHQXU,0.85,High Risk
8241-JUIQO,0.03,Low Risk
2194-IIQOF,0.0,Low Risk
4512-ZUIYL,0.94,High Risk
9631-RXVJM,0.02,Low Risk
9584-EXCDZ,0.16,Low Risk
7969-AULMZ,0.7,Medium Risk
5093-FEGLU,0.01,Low Risk
2621-UDNLU,0.086,Low Risk
7526-IVLYU,0.13,Low Risk
2428-HYUNX,0.0,Low Risk
9214-EKVXR,0.16,Low Risk
3410-MHHUM,0.06,Low Risk
0568-ONFPC,0.69,Medium Risk
0733-VUNUW,0.66,Medium Risk
4550-EVXNY,0.96,High Risk
2122-YWVYA,0.13,Low Risk
2968-SSGAA,0.99,High Risk
2296-DKZFP,0.0,Low Risk
4844-JJWUY,0.97,High Risk
6777-TGHTM,0.84,High Risk
8909-BOLNL,0.05,Low Risk
